Observation,Label,Prediction,Explanation
499,False,0.22688886102234324,No Explanation
500,False,0.0576846169282797,No Explanation
501,False,0.07924760132997427,No Explanation
502,False,0.41420549986141647,No Explanation
503,False,0.11673935343063327,No Explanation
504,True,0.2706882150698776,No Explanation
505,False,0.2563870510927162,No Explanation
506,False,0.24619488767549624,No Explanation
507,False,0.2287287941488865,No Explanation
508,False,0.06392944949209746,No Explanation
509,False,0.28481222766887593,No Explanation
510,False,0.11118041509050221,No Explanation
511,False,0.0374688582717613,No Explanation
512,False,0.12281905133261069,No Explanation
513,False,0.12090721128927685,No Explanation
514,False,0.12195905878201672,No Explanation
515,False,0.04909522598669815,No Explanation
516,False,0.3058420575834133,No Explanation
517,False,0.04568438157520514,No Explanation
518,True,0.18416752674039966,No Explanation
519,True,0.15835268919524645,No Explanation
520,False,0.09253524803620775,No Explanation
521,False,0.18547681622654488,No Explanation
522,False,0.1639831335424416,No Explanation
523,False,0.3572659080633546,No Explanation
524,False,0.11130552893845896,No Explanation
525,False,0.10789689835794992,No Explanation
526,False,0.1856853106956079,No Explanation
527,False,0.1966735321151269,No Explanation
528,False,0.3463113198713613,No Explanation
529,False,0.19714416843084528,No Explanation
530,False,0.40272620705313933,No Explanation
531,False,0.3071617746960494,No Explanation
532,False,0.14647785401509258,No Explanation
533,False,0.10565929856752522,No Explanation
534,False,0.2024399084872912,No Explanation
535,False,0.09549594502889507,No Explanation
536,False,0.20060258562388245,No Explanation
537,False,0.234024821285415,No Explanation
538,False,0.12986073814273397,No Explanation
539,False,0.2938024649330376,No Explanation
540,False,0.04643322891497353,No Explanation
541,False,0.275737796452903,No Explanation
542,False,0.40953660514167284,No Explanation
543,False,0.043364223184037785,No Explanation
544,False,0.07886908185488091,No Explanation
545,False,0.16753989403206276,No Explanation
546,False,0.15611283588077926,No Explanation
547,False,0.07307604177556122,No Explanation
548,False,0.12893735736993378,No Explanation
549,True,0.2491239067227007,No Explanation
550,False,0.3367508757180843,No Explanation
551,False,0.24175613320025793,No Explanation
552,False,0.08856338475105578,No Explanation
553,False,0.06718480977499144,No Explanation
554,False,0.15152035645281606,No Explanation
555,False,0.054804611367310026,No Explanation
556,True,0.1567466465804679,No Explanation
557,False,0.1759418085584143,No Explanation
558,False,0.29856711126193336,No Explanation
559,False,0.17178245542653847,No Explanation
560,True,0.34904944297183127,No Explanation
561,False,0.05456195073659014,No Explanation
562,False,0.10532230490087562,No Explanation
563,False,0.21449413378039398,No Explanation
564,False,0.05335858476865035,No Explanation
565,False,0.32966950811877693,No Explanation
566,False,0.10617082286585795,No Explanation
567,False,0.15122991659935536,No Explanation
568,False,0.18259253722909435,No Explanation
569,False,0.09567523769605457,No Explanation
570,False,0.18359955395932198,No Explanation
571,False,0.23097785519952832,No Explanation
572,False,0.06305076742309813,No Explanation
573,True,0.1192590124701714,No Explanation
574,False,0.05946030725042371,No Explanation
575,False,0.13233696210572543,No Explanation
576,False,0.30096456691127804,No Explanation
577,False,0.08016333665643585,No Explanation
578,False,0.12085471501582316,No Explanation
579,False,0.044828105730281134,No Explanation
580,False,0.028047600530987378,No Explanation
581,False,0.2087905473757894,No Explanation
582,False,0.2205292442080385,No Explanation
583,False,0.14941459471601862,No Explanation
584,False,0.18841676608290595,No Explanation
585,False,0.24996998213412752,No Explanation
586,False,0.2540563320214162,No Explanation
587,False,0.14055977697599353,No Explanation
588,False,0.21432869532490753,No Explanation
589,False,0.030414165583715406,No Explanation
590,False,0.33348606574036266,No Explanation
591,False,0.3202065639211436,No Explanation
592,True,0.19054284628000775,No Explanation
593,False,0.182941409705685,No Explanation
594,False,0.09289155472887324,No Explanation
595,False,0.1678017433037461,No Explanation
596,False,0.13514906589850026,No Explanation
597,False,0.1322357159648926,No Explanation
598,False,0.24951151555555717,No Explanation
599,False,0.09820665092466568,No Explanation
600,False,0.3181785104080049,No Explanation
601,False,0.11579027131115692,No Explanation
602,False,0.140266698538024,No Explanation
603,True,0.09614196164792269,No Explanation
604,False,0.19108931262432446,No Explanation
605,False,0.27072371762444064,No Explanation
606,False,0.04271680276970812,No Explanation
607,False,0.06710470967084788,No Explanation
608,False,0.10034368739335328,No Explanation
609,False,0.15127344827755848,No Explanation
610,False,0.08410302851284995,No Explanation
611,False,0.2807824480908506,No Explanation
612,False,0.19289772515106227,No Explanation
613,False,0.21562036131088025,No Explanation
614,False,0.2158857693290904,No Explanation
615,True,0.08453754697592623,No Explanation
616,False,0.13196595639472233,No Explanation
617,False,0.09304392215458952,No Explanation
618,False,0.24429901746945906,No Explanation
619,False,0.11607675614509352,No Explanation
620,True,0.25086533882590956,No Explanation
621,False,0.10782143393750845,No Explanation
622,False,0.06033601031766043,No Explanation
623,False,0.21787404003996794,No Explanation
624,False,0.1618154779758182,No Explanation
625,False,0.1234583386483914,No Explanation
626,False,0.13694375102731154,No Explanation
627,False,0.17090410736824505,No Explanation
628,False,0.15492354034932937,No Explanation
629,False,0.10659555836133615,No Explanation
630,False,0.17820923926068552,No Explanation
631,False,0.06573817640442152,No Explanation
632,False,0.11938859875274785,No Explanation
633,True,0.4335973066764242,No Explanation
634,False,0.06144426429879547,No Explanation
635,False,0.3020582838072715,No Explanation
636,False,0.5464081816673121,emp_length
636,False,0.5464081816673121,dti
636,False,0.5464081816673121,purpose
636,False,0.5464081816673121,loan_amnt
637,False,0.24847636577978502,No Explanation
638,False,0.14417459891083742,No Explanation
639,True,0.3223603395201785,No Explanation
640,False,0.19647632793358136,No Explanation
641,False,0.18055923320431103,No Explanation
642,False,0.1278721424538516,No Explanation
643,False,0.24044519951009038,No Explanation
644,False,0.44961146401491797,No Explanation
645,False,0.4414424154352419,No Explanation
646,False,0.2162224703357694,No Explanation
647,False,0.3410749346085621,No Explanation
648,False,0.09410348288741506,No Explanation
649,False,0.06145392342254843,No Explanation
650,False,0.32472516606344964,No Explanation
651,False,0.13250917627920572,No Explanation
652,False,0.25258676852240564,No Explanation
653,False,0.1223525265858954,No Explanation
654,True,0.2931033296436642,No Explanation
655,False,0.15995508407584055,No Explanation
656,False,0.037759861280286175,No Explanation
657,True,0.0713627621059331,No Explanation
658,True,0.2741987053424955,No Explanation
659,False,0.1421702750864649,No Explanation
660,False,0.20931888405772317,No Explanation
661,False,0.05233633224618091,No Explanation
662,False,0.024589491732749557,No Explanation
663,False,0.15154114143508227,No Explanation
664,False,0.07410608660707088,No Explanation
665,False,0.4153281334666211,No Explanation
666,True,0.2128716701775663,No Explanation
667,False,0.2706417027668404,No Explanation
668,False,0.10972222424104473,No Explanation
669,False,0.13032417147030634,No Explanation
670,False,0.1060634513653553,No Explanation
671,False,0.3992476153503954,No Explanation
672,False,0.17213489016222708,No Explanation
673,False,0.32390206123698706,No Explanation
674,False,0.13507082055970107,No Explanation
675,False,0.030467340102076176,No Explanation
676,False,0.1645917666005367,No Explanation
677,False,0.3111541639464901,No Explanation
678,False,0.12162432639455811,No Explanation
679,False,0.11090774235016265,No Explanation
680,False,0.1326019688041866,No Explanation
681,False,0.0949575374349648,No Explanation
682,False,0.07455825353632418,No Explanation
683,False,0.3346846982735098,No Explanation
684,False,0.17366544926620978,No Explanation
685,False,0.1994506546267321,No Explanation
686,False,0.14068482912453956,No Explanation
687,False,0.11091352846025734,No Explanation
688,False,0.2943329019013698,No Explanation
689,True,0.47895994523706426,No Explanation
690,False,0.14039304361427474,No Explanation
691,False,0.21141823640656907,No Explanation
692,False,0.20576082632151985,No Explanation
693,False,0.23105919948982223,No Explanation
694,False,0.10450468719629173,No Explanation
695,False,0.24939567378479935,No Explanation
696,False,0.18487183618082087,No Explanation
697,False,0.1987142093688945,No Explanation
698,True,0.0805840399283653,No Explanation
699,False,0.18630235659833988,No Explanation
700,False,0.09918195496288355,No Explanation
701,False,0.15522233296525112,No Explanation
702,False,0.12086863288981146,No Explanation
703,False,0.07825784193739159,No Explanation
704,False,0.08888422538451672,No Explanation
705,False,0.20939072801298245,No Explanation
706,False,0.2997411128579094,No Explanation
707,False,0.0445804649991895,No Explanation
708,False,0.33542811024884917,No Explanation
709,False,0.0932753712425945,No Explanation
710,True,0.11803317126972766,No Explanation
711,False,0.15139041638258036,No Explanation
712,False,0.11100711441092975,No Explanation
713,False,0.10195151251504625,No Explanation
714,False,0.101121260881214,No Explanation
715,True,0.3809618925309746,No Explanation
716,False,0.13203463604670237,No Explanation
717,False,0.5134625653161304,No Explanation
718,False,0.048892895225614026,No Explanation
719,False,0.16416907454719232,No Explanation
720,False,0.05798192380637372,No Explanation
721,False,0.22559049322102667,No Explanation
722,False,0.039639190804705945,No Explanation
723,False,0.14564463714933004,No Explanation
724,False,0.16175187620374495,No Explanation
725,True,0.21122064840863203,No Explanation
726,False,0.10221492957403343,No Explanation
727,False,0.19147677081073233,No Explanation
728,False,0.23949869866834272,No Explanation
729,False,0.08823444163236048,No Explanation
730,False,0.041263661175014045,No Explanation
731,False,0.06146383196402687,No Explanation
732,False,0.07489717614756149,No Explanation
733,False,0.1719281259352026,No Explanation
734,False,0.2592138004341953,No Explanation
735,False,0.21023847171535157,No Explanation
736,False,0.2387183537424857,No Explanation
737,False,0.1835145438441225,No Explanation
738,False,0.1318213673376187,No Explanation
739,True,0.2639904470521139,No Explanation
740,False,0.08601990745403537,No Explanation
741,False,0.17155658341201224,No Explanation
742,False,0.04799553022110704,No Explanation
743,False,0.21383449748564728,No Explanation
744,False,0.07843402872430091,No Explanation
745,False,0.11989544297874857,No Explanation
746,False,0.10690121725669965,No Explanation
747,False,0.07436032721993027,No Explanation
748,False,0.10106175267337072,No Explanation
749,False,0.22984592796687212,No Explanation
750,False,0.19617348004516535,No Explanation
751,True,0.0784561307066363,No Explanation
752,False,0.14162527221154675,No Explanation
753,False,0.16841215029787424,No Explanation
754,False,0.10642950995745366,No Explanation
755,False,0.2206593380841816,No Explanation
756,False,0.19098350142544626,No Explanation
757,False,0.08502978272642091,No Explanation
758,False,0.2738157045327547,No Explanation
759,False,0.13535561108484098,No Explanation
760,False,0.1050563771140859,No Explanation
761,False,0.1477603555938285,No Explanation
762,True,0.1063354512451611,No Explanation
763,False,0.023295916146432536,No Explanation
764,False,0.04175569245877974,No Explanation
765,False,0.05738241744909073,No Explanation
766,True,0.08988103856962563,No Explanation
767,False,0.0671343227263289,No Explanation
768,False,0.10956742605502733,No Explanation
769,False,0.08560396488475677,No Explanation
770,False,0.23372515223186482,No Explanation
771,False,0.07037428126377238,No Explanation
772,False,0.03407705333443196,No Explanation
773,False,0.158740925382514,No Explanation
774,False,0.17754483901547274,No Explanation
775,False,0.14367790844599884,No Explanation
776,False,0.06938027277000137,No Explanation
777,False,0.061842739334138586,No Explanation
778,False,0.08847672040420008,No Explanation
779,False,0.15658390331110336,No Explanation
780,False,0.19796766279569267,No Explanation
781,False,0.04556023839100594,No Explanation
782,False,0.20363951119488063,No Explanation
783,False,0.21205196278178395,No Explanation
784,False,0.20867649436746735,No Explanation
785,False,0.07237167762424276,No Explanation
786,False,0.12513019241148315,No Explanation
787,True,0.15562111312775057,No Explanation
788,False,0.10896929762731128,No Explanation
789,True,0.187992569753775,No Explanation
790,False,0.15197882424509934,No Explanation
791,True,0.09321016176738112,No Explanation
792,False,0.06277016308663314,No Explanation
793,False,0.138276056786241,No Explanation
794,True,0.19942575301339405,No Explanation
795,False,0.16737274429713103,No Explanation
796,False,0.1419150245860929,No Explanation
797,False,0.05327692096741721,No Explanation
798,False,0.09980518904618758,No Explanation
799,False,0.03270846018858178,No Explanation
800,False,0.11084440775802015,No Explanation
801,False,0.07717019523770097,No Explanation
802,False,0.03839874852097653,No Explanation
803,False,0.1487313615947665,No Explanation
804,False,0.1960249326478911,No Explanation
805,False,0.06752880830041301,No Explanation
806,False,0.1428111043716891,No Explanation
807,False,0.008394318871688714,No Explanation
808,False,0.2032958730915623,No Explanation
809,False,0.1572727908246598,No Explanation
810,False,0.271218491794002,No Explanation
811,False,0.08297025065847313,No Explanation
812,False,0.08754655619963013,No Explanation
813,False,0.2360334280600769,No Explanation
814,False,0.15044675004939148,No Explanation
815,False,0.11181116535032647,No Explanation
816,False,0.048651952724244,No Explanation
817,False,0.16154270328258705,No Explanation
818,False,0.03730226192170851,No Explanation
819,False,0.11304157823076007,No Explanation
820,False,0.04150914142986622,No Explanation
821,False,0.053328975889632736,No Explanation
822,True,0.044876953142796765,No Explanation
823,False,0.04220176848786339,No Explanation
824,False,0.17522723300885712,No Explanation
825,False,0.08945204221420996,No Explanation
826,True,0.22678241722609604,No Explanation
827,False,0.04382278319154176,No Explanation
828,False,0.046365354115771557,No Explanation
829,False,0.10432693369886475,No Explanation
830,False,0.046653402153079504,No Explanation
831,False,0.11526601851465818,No Explanation
832,False,0.037796245807635034,No Explanation
833,False,0.02938466249531677,No Explanation
834,True,0.13137856395662856,No Explanation
835,False,0.07675660194740942,No Explanation
836,False,0.09972986304240151,No Explanation
837,True,0.23748346142619015,No Explanation
838,False,0.06918658644664921,No Explanation
839,False,0.05838607853568471,No Explanation
840,False,0.12418420227770123,No Explanation
841,False,0.1647677579446453,No Explanation
842,False,0.13777315000562929,No Explanation
843,False,0.09093355385779871,No Explanation
844,False,0.07569264544234816,No Explanation
845,False,0.20018102311565147,No Explanation
846,True,0.10334485627909273,No Explanation
847,False,0.2462291374554976,No Explanation
848,False,0.0736835119213198,No Explanation
849,False,0.0567530722696959,No Explanation
850,False,0.07775324498260902,No Explanation
851,False,0.026074671206397115,No Explanation
852,False,0.022859263756155688,No Explanation
853,False,0.04940617425252022,No Explanation
854,False,0.03942919614368971,No Explanation
855,False,0.12487237583447407,No Explanation
856,False,0.07540307368353186,No Explanation
857,False,0.02256840097687319,No Explanation
858,False,0.10148607050113234,No Explanation
859,False,0.018844178484032397,No Explanation
860,False,0.17489071175839951,No Explanation
861,False,0.08865527871825024,No Explanation
862,False,0.17389439766545753,No Explanation
863,False,0.30502246298765767,No Explanation
864,False,0.10296161200611935,No Explanation
865,False,0.061492885304212534,No Explanation
866,True,0.16678348213790037,No Explanation
867,True,0.11405095240357715,No Explanation
868,False,0.1680957437251912,No Explanation
869,False,0.04799005541885156,No Explanation
870,False,0.04369515715385634,No Explanation
871,False,0.1715255497609543,No Explanation
872,False,0.07090088668451118,No Explanation
873,False,0.06258047042702575,No Explanation
874,False,0.0652176421983818,No Explanation
875,False,0.18346018488662588,No Explanation
876,False,0.06079355855945882,No Explanation
877,False,0.1136992901738117,No Explanation
878,False,0.04989731548574096,No Explanation
879,False,0.13875255518257296,No Explanation
880,False,0.08369435309401448,No Explanation
881,True,0.15155356681714613,No Explanation
882,True,0.04973382005755178,No Explanation
883,False,0.30284501417283105,No Explanation
884,False,0.02606464426570715,No Explanation
885,False,0.14433704028727778,No Explanation
886,False,0.17503738953465464,No Explanation
887,False,0.07190375465837813,No Explanation
888,False,0.1122012192481095,No Explanation
889,False,0.16445402738420506,No Explanation
890,True,0.20925381387009484,No Explanation
891,True,0.2232109306523976,No Explanation
892,False,0.13034851086725982,No Explanation
893,False,0.06875151992818503,No Explanation
894,False,0.18566780607928413,No Explanation
895,False,0.08484963837239186,No Explanation
896,False,0.07820242797745641,No Explanation
897,False,0.08697453517374278,No Explanation
898,False,0.04819493239728321,No Explanation
899,False,0.07991202503649672,No Explanation
900,False,0.048006646463787925,No Explanation
901,False,0.12112468656758324,No Explanation
902,False,0.08565876120674373,No Explanation
903,False,0.0688649523642054,No Explanation
904,False,0.19851904019798416,No Explanation
905,False,0.07922318280445248,No Explanation
906,False,0.16510778808864696,No Explanation
907,False,0.1077805160620208,No Explanation
908,False,0.09465094386876348,No Explanation
909,True,0.1338690932922533,No Explanation
910,False,0.3426994486362601,No Explanation
911,False,0.08053508877068412,No Explanation
912,False,0.19362441459889973,No Explanation
913,False,0.04216571555543259,No Explanation
914,False,0.25343297916454677,No Explanation
915,False,0.050545367424483796,No Explanation
916,True,0.14665748874467632,No Explanation
917,False,0.14364569322641782,No Explanation
918,False,0.05357441639088375,No Explanation
919,False,0.21830114610577459,No Explanation
920,False,0.16758806681079388,No Explanation
921,False,0.15124906436796998,No Explanation
922,False,0.12530436602407888,No Explanation
923,False,0.20076212850928238,No Explanation
924,False,0.06688939125705792,No Explanation
925,False,0.24753681550470805,No Explanation
926,False,0.04273819431553352,No Explanation
927,False,0.10820715299309078,No Explanation
928,False,0.04563846176928693,No Explanation
929,False,0.03251280219499392,No Explanation
930,False,0.3040002907909146,No Explanation
931,False,0.14193993730856555,No Explanation
932,False,0.1505057335071537,No Explanation
933,False,0.1451286302388705,No Explanation
934,False,0.04506474533846252,No Explanation
935,False,0.17798122828836363,No Explanation
936,True,0.17259007159978107,No Explanation
937,True,0.22961573829637835,No Explanation
938,False,0.22582249786571873,No Explanation
939,False,0.116263677559804,No Explanation
940,False,0.02411495394748537,No Explanation
941,False,0.07468296849154811,No Explanation
942,False,0.16657940580041153,No Explanation
943,True,0.127750506975476,No Explanation
944,True,0.1418467789566644,No Explanation
945,False,0.29825287563239117,No Explanation
946,False,0.03725681488736085,No Explanation
947,False,0.053044096481864186,No Explanation
948,False,0.13294870702712946,No Explanation
949,False,0.08922456178519889,No Explanation
950,False,0.17739055105879697,No Explanation
951,False,0.1686103525897649,No Explanation
952,False,0.05710706894357712,No Explanation
953,False,0.08461729843604113,No Explanation
954,False,0.08682565108761982,No Explanation
955,False,0.046821591452136054,No Explanation
956,False,0.08931744382493273,No Explanation
957,False,0.061478608890556605,No Explanation
958,False,0.17482801466960785,No Explanation
959,False,0.03481634915052837,No Explanation
960,False,0.18358319922823207,No Explanation
961,False,0.07694848455275302,No Explanation
962,False,0.06881002201690399,No Explanation
963,True,0.03599926428614665,No Explanation
964,False,0.043589561850230205,No Explanation
965,False,0.12085939700716897,No Explanation
966,False,0.19925440169084602,No Explanation
967,False,0.054543727383823674,No Explanation
968,False,0.1235074859428187,No Explanation
969,False,0.1873927577874925,No Explanation
970,False,0.07987395546488425,No Explanation
971,False,0.2611993978696116,No Explanation
972,False,0.061304216135826144,No Explanation
973,False,0.060365349768604255,No Explanation
974,False,0.10808149587770627,No Explanation
975,False,0.20675799034287823,No Explanation
976,False,0.07421840196518248,No Explanation
977,False,0.027523785274523132,No Explanation
978,False,0.1491040275299113,No Explanation
979,False,0.1578207412541738,No Explanation
980,False,0.15991529496568951,No Explanation
981,False,0.07886841697959061,No Explanation
982,False,0.14069010237899313,No Explanation
983,True,0.4118867946565971,No Explanation
984,False,0.16631295091363432,No Explanation
985,False,0.37531204631636433,No Explanation
986,True,0.337224166144245,No Explanation
987,False,0.026208877045408113,No Explanation
988,False,0.06060701102698237,No Explanation
989,False,0.11476153222175005,No Explanation
990,False,0.15283178756286006,No Explanation
991,False,0.42194605506414457,No Explanation
992,False,0.16355874382157998,No Explanation
993,False,0.3847438192312406,No Explanation
994,False,0.1449249416332213,No Explanation
995,False,0.16722835791961244,No Explanation
996,False,0.4956861567236885,No Explanation
997,False,0.16511145619698755,No Explanation
998,False,0.056482344503975185,No Explanation
999,False,0.12853554185041458,No Explanation
